r,phi,peradventure_index,dustiness,black_hole_is_near,buggers_were_noticed,nearby_system_has_planemo,dangerous
227.8,251.0,30.0696,0.9108521347677526,0,0,1,0
172.0,358.0,22.704,1.978175985798755,0,1,1,1
172.9,111.0,22.8228,-0.7108119229594055,0,1,1,1
79.7,122.0,10.5204,-0.26041415974486576,0,1,1,1
205.0,73.0,27.060000000000002,-0.7066499170313281,0,0,1,0
223.8,83.0,29.541600000000003,-0.6248367518708757,0,1,1,1
160.20000000000002,229.0,21.146400000000003,0.025176005452146797,1,1,1,1
93.80000000000001,77.0,12.381600000000002,1.4733092167583726,0,1,1,1
97.4,212.0,12.856800000000002,1.5229816339662225,0,1,1,1
81.9,174.0,10.8108,1.05117502164306,0,1,1,0
337.70000000000005,290.0,44.57640000000001,-0.138270221430242,0,1,1,1
185.8,101.0,24.525600000000004,1.2477710762264278,0,1,1,1
121.7,121.0,16.064400000000003,1.1226587507040253,0,1,1,1
69.3,117.0,9.1476,-1.3704888818770593,1,1,1,1
120.80000000000001,74.0,15.945600000000002,-0.4210919282798722,0,1,1,1
108.10000000000001,286.0,14.269200000000001,-1.1558231720892773,0,1,1,1
294.7,192.0,38.9004,-2.6311011378200146,0,1,1,1
165.60000000000002,105.0,21.859200000000005,0.8040240861829598,0,1,1,1
10.200000000000001,222.0,1.3464000000000003,-0.6301352907574516,1,1,1,1
273.40000000000003,143.0,36.088800000000006,0.13860405563421307,0,1,1,1
255.10000000000002,145.0,33.6732,-0.9193946092462786,0,1,1,1
236.60000000000002,203.0,31.231200000000005,0.6836341052416233,0,1,1,1
305.5,132.0,40.326,-1.8780381714831331,0,1,1,1
86.5,280.0,11.418000000000001,1.725187783137694,0,1,1,1
221.5,268.0,29.238000000000003,-0.6847136536357528,0,1,1,1
319.40000000000003,86.0,42.16080000000001,-2.506377720757449,0,1,1,1
19.400000000000002,310.0,2.5608000000000004,0.0598942284697894,0,1,1,1
58.800000000000004,338.0,7.7616000000000005,1.970083172061327,0,0,1,0
223.20000000000002,228.0,29.462400000000002,1.5053950210782219,0,1,1,1
51.800000000000004,30.0,6.837600000000001,2.13175991673798,0,1,1,1
324.5,171.0,42.834,1.3612688025790398,0,1,1,1
92.4,9.0,12.196800000000001,1.3241707440470691,0,1,1,0
93.30000000000001,178.0,12.315600000000002,0.14770487872927046,0,1,1,1
302.7,308.0,39.9564,-2.796963312955113,0,1,1,1
276.3,347.0,36.4716,1.7485485417022473,0,1,1,1
37.1,197.0,4.897200000000001,2.6305857795036114,0,1,1,1
15.600000000000001,21.0,2.0592,0.06627673899000054,1,1,1,1
157.8,121.0,20.829600000000003,2.2500301419248285,0,1,1,1
302.6,273.0,39.943200000000004,0.5655013622262034,0,1,1,1
148.70000000000002,148.0,19.628400000000003,-0.8297352970142866,0,1,1,1
83.60000000000001,188.0,11.035200000000001,-1.1560721927695226,0,1,1,1
180.70000000000002,127.0,23.852400000000003,1.1895808991547017,0,1,1,1
285.8,96.0,37.7256,-0.6351551813170725,1,1,1,1
154.3,18.0,20.367600000000003,0.47688458590019384,0,1,1,1
241.70000000000002,34.0,31.904400000000003,0.19512857359608687,0,0,1,0
297.6,294.0,39.28320000000001,0.4270482871324653,0,1,1,1
330.6,281.0,43.6392,-0.3094374576466607,0,1,1,1
140.1,75.0,18.4932,0.5265639637274605,0,1,1,1
1.0,149.0,0.132,0.8871177185220995,0,1,1,1
21.900000000000002,278.0,2.8908000000000005,-0.10569085689543846,0,1,1,1
127.0,102.0,16.764,-0.3156480154143793,0,1,1,1
41.300000000000004,91.0,5.451600000000001,0.6801839098778993,0,0,0,0
218.60000000000002,357.0,28.855200000000004,-0.37492235231838694,0,1,1,0
174.3,132.0,23.007600000000004,-0.32697110480918773,0,1,1,1
342.70000000000005,237.0,45.23640000000001,-0.3946328438103711,0,1,1,1
184.8,288.0,24.393600000000003,2.508694406122922,0,1,1,1
314.1,63.0,41.461200000000005,0.07548870560708783,0,1,1,1
180.5,13.0,23.826,0.9473702115499485,1,1,1,1
55.900000000000006,46.0,7.378800000000001,-0.17405856898319239,0,1,1,1
91.30000000000001,163.0,12.051600000000002,0.16496337237782543,0,1,1,0
55.0,72.0,7.260000000000001,-1.0185698327882304,0,1,1,1
16.400000000000002,129.0,2.1648000000000005,0.5888953738928152,0,1,1,1
278.5,345.0,36.762,-0.4399593429135932,0,1,1,0
275.1,21.0,36.3132,1.7508894856817667,0,1,1,1
6.4,211.0,0.8448000000000001,-2.49252054829749,0,1,1,1
180.60000000000002,200.0,23.839200000000005,0.11971372561720253,0,1,1,1
20.1,125.0,2.6532000000000004,0.9251156152450487,0,1,1,1
90.80000000000001,146.0,11.985600000000002,0.21986049973791633,0,1,1,1
327.0,156.0,43.164,1.4704374161644347,0,1,1,1
149.4,171.0,19.7208,0.16293331627288588,0,1,1,1
152.1,12.0,20.0772,0.09459068682808132,0,1,1,1
325.1,50.0,42.9132,0.7938703495198988,0,1,1,1
6.6000000000000005,184.0,0.8712000000000001,1.3869301567953474,0,0,1,0
100.30000000000001,94.0,13.239600000000003,0.5806674828726653,0,1,1,1
140.9,313.0,18.5988,-0.5744478910862479,0,1,1,0
305.5,316.0,40.326,-0.20685942883964237,0,1,1,1
199.9,185.0,26.3868,-1.5074602147608085,0,1,1,1
267.7,325.0,35.3364,1.8074215929810213,0,1,1,1
139.9,193.0,18.466800000000003,-1.0793292069998293,1,1,1,1
286.7,358.0,37.8444,0.9949936415613277,0,1,1,1
212.20000000000002,333.0,28.010400000000004,0.31895207026426103,1,0,1,1
179.9,299.0,23.7468,-1.3444061355246213,0,1,1,1
124.10000000000001,273.0,16.381200000000003,-0.2823910138386769,1,1,1,1
25.0,74.0,3.3000000000000003,-1.8921157845012362,0,1,1,1
339.5,305.0,44.814,-0.48812692551472037,0,1,1,1
112.7,206.0,14.8764,0.029519246620090398,0,1,1,1
131.20000000000002,98.0,17.318400000000004,0.5968519182393255,0,1,1,1
174.8,342.0,23.073600000000003,1.9819430305093555,0,1,1,1
306.90000000000003,137.0,40.5108,-1.7669058880506365,0,1,1,1
288.7,79.0,38.1084,0.2671043461846309,1,1,1,1
96.0,107.0,12.672,-2.0997829196212843,0,1,1,0
185.3,55.0,24.459600000000002,-0.45866109452250786,0,1,1,1
184.5,165.0,24.354000000000003,0.0064157706026881514,0,1,1,1
300.7,59.0,39.6924,-0.9699001414749695,0,1,1,1
215.70000000000002,218.0,28.472400000000004,1.8596866590939198,0,1,1,1
247.5,236.0,32.67,1.0648705796113727,0,1,1,1
287.90000000000003,73.0,38.00280000000001,-0.2687241000897732,0,1,1,1
288.6,46.0,38.095200000000006,-2.0158323167358363,1,0,1,0
78.5,2.0,10.362,1.833306216785155,0,1,1,1
178.60000000000002,171.0,23.575200000000002,-1.1133093467529704,0,1,1,1
340.6,205.0,44.9592,-0.806468771249725,0,1,1,1
232.10000000000002,187.0,30.637200000000004,-0.5284846576659784,0,1,1,1
276.7,312.0,36.5244,-0.4594170644498359,0,1,1,0
38.7,99.0,5.1084000000000005,-0.7611211329365738,1,1,1,1
41.800000000000004,157.0,5.517600000000001,-0.8988135757239587,0,1,1,1
157.20000000000002,316.0,20.750400000000003,0.565955709448366,0,1,1,1
118.0,329.0,15.576,0.19234902759621172,0,1,1,1
217.20000000000002,322.0,28.670400000000004,-0.5632180863078295,0,1,1,1
311.40000000000003,259.0,41.104800000000004,0.4284977879003293,1,1,1,1
122.10000000000001,107.0,16.1172,0.6510483835700052,0,1,1,1
322.5,79.0,42.57,-0.5505847803935037,0,1,1,1
255.4,310.0,33.7128,0.27853595640834194,0,1,1,1
339.70000000000005,277.0,44.84040000000001,0.09367728527507474,0,1,1,1
130.8,356.0,17.265600000000003,1.3430000620387357,0,1,1,1
46.2,9.0,6.098400000000001,0.45021733517274776,0,1,1,1
63.5,304.0,8.382,1.2519805732868743,0,1,1,1
31.0,293.0,4.0920000000000005,-1.144742659388533,0,1,1,1
95.4,215.0,12.592800000000002,-0.7877420372565769,0,0,1,0
265.90000000000003,50.0,35.098800000000004,-0.11993917922557079,1,1,1,1
41.2,132.0,5.438400000000001,-0.18903296561092933,0,1,1,1
148.3,21.0,19.5756,-0.7603665137305629,0,0,1,0
297.90000000000003,166.0,39.32280000000001,0.4433714982885028,1,1,1,1
313.1,147.0,41.32920000000001,-0.8763021731953752,0,1,1,1
182.0,46.0,24.024,-2.0093162982898543,0,1,1,1
103.80000000000001,115.0,13.701600000000003,-1.2409512708382522,0,1,1,1
161.5,117.0,21.318,0.4477963736770949,0,1,1,1
15.100000000000001,45.0,1.9932000000000003,0.6349263487020266,0,1,1,1
308.5,100.0,40.722,-1.2424809241798478,0,1,1,1
160.5,150.0,21.186,-0.8066040499215779,0,1,1,1
101.10000000000001,134.0,13.345200000000002,1.0793115530272004,0,1,1,1
32.2,143.0,4.250400000000001,0.3658210326044236,1,1,1,1
47.900000000000006,285.0,6.322800000000001,-1.1972582701588772,0,1,1,1
183.4,109.0,24.208800000000004,0.0853507768183838,1,1,1,1
283.8,255.0,37.461600000000004,-0.35170125737153096,0,1,1,1
208.3,345.0,27.495600000000003,-0.1368514678364525,0,1,1,0
304.2,237.0,40.1544,-0.5702013397781569,0,1,1,1
74.7,59.0,9.8604,0.7938266959810241,0,1,1,1
71.8,112.0,9.4776,0.5863131431020844,0,1,1,1
306.40000000000003,11.0,40.44480000000001,0.21357260502963624,0,1,1,1
317.6,351.0,41.92320000000001,1.2228558223642516,0,1,1,1
135.3,206.0,17.859600000000004,1.672102791952631,0,1,1,1
303.5,311.0,40.062000000000005,0.13799441405704507,0,1,1,1
335.40000000000003,37.0,44.272800000000004,0.3028769193402768,0,1,1,1
120.80000000000001,174.0,15.945600000000002,1.6068933381180701,0,1,1,1
204.10000000000002,301.0,26.941200000000006,0.02740340928769888,0,1,1,1
196.70000000000002,197.0,25.964400000000005,-0.2558121640166393,1,1,1,1
230.5,93.0,30.426000000000002,-0.02725656696707493,0,1,1,1
52.2,238.0,6.8904000000000005,-0.2227332487209268,0,1,1,1
296.2,324.0,39.0984,-0.34114783310720626,0,0,1,0
138.6,216.0,18.2952,-0.10814137511510699,0,1,1,1
162.20000000000002,265.0,21.410400000000003,1.7562816427822818,0,1,1,1
130.70000000000002,320.0,17.2524,0.16422279502372966,0,1,1,1
100.5,115.0,13.266,-0.6170133622271355,0,1,1,1
186.4,350.0,24.6048,-0.3906016876655441,0,1,1,1
29.5,325.0,3.894,-0.2364698977857564,0,1,1,1
182.70000000000002,124.0,24.116400000000002,0.32011876920129473,0,1,1,1
1.1,46.0,0.14520000000000002,0.16395522330798848,0,1,1,1
246.0,52.0,32.472,1.0425748946525133,0,1,1,1
266.3,234.0,35.1516,-1.098175281806288,0,1,1,1
93.10000000000001,299.0,12.289200000000001,0.7364146901736986,0,1,1,1
115.0,123.0,15.180000000000001,1.8832728991630043,0,1,1,1
66.9,308.0,8.830800000000002,-0.07503549500570109,0,0,1,1
194.60000000000002,149.0,25.687200000000004,-0.779801194996036,0,1,1,1
123.9,199.0,16.3548,-0.07273188498464676,1,1,1,1
245.10000000000002,41.0,32.3532,-0.09129427347794221,0,1,1,1
66.9,142.0,8.830800000000002,-0.2991186947869517,0,1,1,1
342.3,103.0,45.183600000000006,-2.13120919753841,0,1,1,1
86.10000000000001,19.0,11.365200000000002,0.08860843025474961,1,1,1,1
215.60000000000002,232.0,28.459200000000003,-0.46417002378633826,0,0,1,1
303.6,232.0,40.0752,0.45308380343530563,0,1,1,1
46.7,18.0,6.1644000000000005,1.6340271236262456,0,1,1,1
212.5,289.0,28.05,0.0998437618284757,0,1,1,1
248.20000000000002,281.0,32.76240000000001,-0.4585685663061695,0,1,1,1
240.70000000000002,226.0,31.772400000000005,-0.894417037541411,0,1,1,1
293.8,34.0,38.781600000000005,0.6891814185393341,0,1,1,1
243.0,288.0,32.076,-1.05389121303554,0,1,1,1
24.200000000000003,261.0,3.1944000000000004,0.11119585011086536,1,1,1,1
30.0,266.0,3.96,-0.44492274809593607,0,1,1,1
280.90000000000003,279.0,37.07880000000001,0.7318742550671662,0,1,1,1
326.20000000000005,137.0,43.058400000000006,-0.4257101387388336,0,1,1,1
208.10000000000002,38.0,27.469200000000004,0.07641789119353486,0,1,1,1
88.7,279.0,11.708400000000001,-1.4908291809836054,0,1,1,1
81.10000000000001,103.0,10.705200000000001,0.3579930823237003,0,1,0,0
111.4,234.0,14.704800000000002,1.0772339105366973,0,1,1,1
65.3,169.0,8.6196,-1.0635731991589854,0,1,1,1
284.7,162.0,37.5804,-0.2905001394927158,0,1,1,1
162.9,74.0,21.5028,1.2124285010283835,1,1,1,1
146.4,121.0,19.324800000000003,-1.7545420763022739,0,1,1,1
301.3,168.0,39.77160000000001,1.8411505620011757,0,1,1,1
53.300000000000004,280.0,7.0356000000000005,0.5618956018936735,0,1,1,1
246.0,119.0,32.472,-0.3158034767228183,0,1,1,1
293.40000000000003,230.0,38.72880000000001,-2.2026460507074312,0,1,1,1
197.9,166.0,26.1228,-0.5107200419394239,0,1,1,1
4.2,236.0,0.5544,-1.3337438758345157,0,1,1,1
44.400000000000006,324.0,5.860800000000001,-2.1175420032364816,1,1,1,1
308.1,178.0,40.669200000000004,-0.986936205662848,0,1,1,1
189.3,80.0,24.987600000000004,-1.6543910950482168,0,1,1,1
98.9,330.0,13.054800000000002,0.12366901581309292,1,1,1,1
48.900000000000006,97.0,6.454800000000001,-0.2796564222695962,0,1,1,1
224.70000000000002,68.0,29.660400000000003,-0.20367565358231657,0,1,1,1
191.70000000000002,163.0,25.304400000000005,-0.12181028377604998,0,0,1,0
51.5,150.0,6.798,-0.8183395275287473,0,1,1,1
225.9,115.0,29.818800000000003,-1.1876569503782506,0,1,1,1
82.7,155.0,10.916400000000001,0.11106925600316377,0,1,1,1
295.8,272.0,39.0456,-0.057036803963243767,0,1,1,1
28.3,39.0,3.7356000000000003,1.4561149496084786,0,1,1,0
315.1,329.0,41.5932,-1.2708701024968598,0,1,1,1
145.20000000000002,259.0,19.166400000000003,-0.0307452245765975,0,1,1,1
85.4,164.0,11.272800000000002,0.5471096578260333,0,1,1,1
128.5,106.0,16.962,1.6022772340221378,0,1,1,1
70.0,204.0,9.24,-0.16377742333874448,0,1,1,1
342.8,189.0,45.2496,0.14377658981634084,0,1,1,1
338.70000000000005,279.0,44.708400000000005,1.0030728530831594,0,1,1,1
158.8,20.0,20.961600000000004,1.5628950140478546,0,1,1,1
53.6,351.0,7.075200000000001,0.27223727490009947,0,1,1,1
174.10000000000002,346.0,22.981200000000005,0.4333261719652454,0,1,1,1
320.5,280.0,42.306000000000004,0.5423600849455377,0,1,1,1
160.4,116.0,21.172800000000002,-0.6781736065548768,0,1,1,1
48.5,299.0,6.402,-0.9486000819481211,0,1,1,1
323.6,333.0,42.7152,1.6454197311497032,0,1,1,1
16.0,166.0,2.112,2.100768269435673,0,1,1,0
80.7,52.0,10.6524,-0.4153358666724734,0,1,1,1
20.8,267.0,2.7456,-1.0954102767349942,1,1,1,1
273.8,354.0,36.141600000000004,-0.8907788367907984,0,0,1,0
300.1,114.0,39.613200000000006,0.9204292942722119,0,1,1,1
213.60000000000002,209.0,28.195200000000003,-0.23987768478801694,0,1,1,0
320.40000000000003,98.0,42.29280000000001,0.5816307537019249,0,1,1,1
13.8,283.0,1.8216,0.7468926431382519,0,1,1,1
278.2,91.0,36.7224,-1.2567406431210777,0,1,1,1
8.9,49.0,1.1748,0.18116637605462033,0,0,1,0
295.3,101.0,38.979600000000005,0.061040010562660264,0,1,1,1
320.0,86.0,42.24,0.03603186110272916,0,1,1,1
73.7,332.0,9.7284,-0.2822641119087932,0,1,1,1
251.5,192.0,33.198,0.8443391700166887,0,1,1,1
110.7,355.0,14.612400000000001,-0.49204143369855685,0,1,1,1
244.10000000000002,191.0,32.2212,-1.2827375032032686,0,1,1,1
108.80000000000001,187.0,14.361600000000003,-0.5266115269176269,0,1,1,1
93.60000000000001,124.0,12.355200000000002,0.11612038624042133,0,1,1,1
7.4,273.0,0.9768000000000001,-1.6842619959750775,0,1,1,1
337.90000000000003,88.0,44.60280000000001,2.270637078441369,1,1,1,1
81.60000000000001,280.0,10.771200000000002,2.0016035554202785,0,1,1,0
169.3,257.0,22.347600000000003,0.04977637807249444,0,1,1,1
247.8,73.0,32.7096,-0.7193423687077518,0,1,1,1
174.60000000000002,359.0,23.047200000000004,-0.976479461867269,0,1,1,1
303.90000000000003,256.0,40.11480000000001,1.5043743666391451,0,1,1,1
236.5,6.0,31.218,0.4357415782397443,0,1,1,1
275.3,295.0,36.339600000000004,0.8726972808222121,0,0,1,1
29.400000000000002,247.0,3.8808000000000002,1.0032467100900977,0,1,1,1
185.5,84.0,24.486,-0.2929371736012778,0,1,1,1
183.10000000000002,59.0,24.169200000000004,-0.13355294971136789,0,1,1,1
180.70000000000002,273.0,23.852400000000003,0.06426289765360904,0,1,1,1
204.9,269.0,27.0468,-0.2668384623073771,0,1,1,1
207.10000000000002,278.0,27.337200000000003,-1.7708667179236346,0,1,1,1
77.60000000000001,252.0,10.243200000000002,0.7194355377237834,0,1,1,1
168.10000000000002,106.0,22.189200000000003,-0.9526020182647866,0,1,1,1
8.8,294.0,1.1616000000000002,-0.09630034055207033,0,1,1,1
340.5,164.0,44.946000000000005,0.41624495770554404,0,0,1,1
188.4,217.0,24.8688,-1.3977248283232087,0,1,1,1
341.70000000000005,237.0,45.104400000000005,-2.1941639741560692,0,1,1,1
292.40000000000003,322.0,38.59680000000001,-0.26903247711928696,0,1,1,1
213.5,264.0,28.182000000000002,-1.881663650637306,0,1,1,1
280.0,86.0,36.96,0.7397037722291747,0,1,1,1
330.1,120.0,43.57320000000001,-1.0649242029837598,0,1,1,1
202.9,94.0,26.7828,0.819109794095632,0,1,1,1
75.0,189.0,9.9,-0.6190208332759033,0,0,1,1
205.4,305.0,27.112800000000004,1.3419302301826332,0,0,1,1
227.10000000000002,221.0,29.977200000000003,1.7273559865752643,0,1,1,1
95.10000000000001,160.0,12.553200000000002,1.558740946210852,0,1,1,1
220.5,38.0,29.106,-0.049305170431287924,0,1,1,0
89.0,231.0,11.748000000000001,0.8288203851500175,0,1,1,1
92.60000000000001,99.0,12.223200000000002,-0.47186174897081606,0,1,1,1
118.30000000000001,216.0,15.615600000000002,0.8283676827668821,0,1,1,1
34.0,339.0,4.488,0.25661421024222564,0,1,1,1
185.20000000000002,30.0,24.446400000000004,-0.825431015865148,0,1,1,1
198.70000000000002,169.0,26.228400000000004,1.9337702916650636,0,1,1,1
158.0,131.0,20.856,0.5628290363870743,0,1,1,1
309.20000000000005,201.0,40.814400000000006,-0.433739769416449,0,1,1,1
21.8,51.0,2.8776,-0.07080367253480627,0,1,1,1
229.4,159.0,30.280800000000003,0.4802883418705628,0,1,1,1
95.2,329.0,12.566400000000002,-0.5975532190578021,1,1,1,1
309.8,302.0,40.893600000000006,-0.45703202519588354,0,1,1,1
159.10000000000002,242.0,21.001200000000004,0.7072138263847473,0,1,1,1
71.5,243.0,9.438,1.21727194341495,0,1,1,1
169.3,73.0,22.347600000000003,-0.17473280433310268,0,1,1,1
139.3,295.0,18.387600000000003,-1.1240298821811743,0,1,1,1
124.4,65.0,16.4208,0.08301402332001397,1,1,1,1
247.0,118.0,32.604,1.8950399857608833,0,1,1,1
282.0,144.0,37.224000000000004,2.3404409045681276,0,1,1,1
333.3,334.0,43.9956,0.6450332220723183,0,0,1,1
47.1,192.0,6.2172,1.9636908373388104,1,1,1,1
133.20000000000002,15.0,17.582400000000003,0.30620827889903046,0,1,1,1
143.70000000000002,53.0,18.968400000000003,1.3254732091853492,0,1,1,1
296.1,284.0,39.08520000000001,0.6982548939080431,0,1,1,1
117.5,190.0,15.510000000000002,-0.768415177980779,0,0,1,1
303.6,230.0,40.0752,-2.4607818642083736,0,1,1,1
218.0,319.0,28.776,0.6681672769140297,0,1,1,1
335.5,207.0,44.286,-0.4611918742180875,0,1,1,1
344.40000000000003,252.0,45.460800000000006,-0.5495136778879248,1,1,1,1
302.0,174.0,39.864000000000004,1.0136948004027455,0,1,1,1
291.2,348.0,38.4384,1.101019716281489,0,1,1,1
205.5,65.0,27.126,0.8580763529387854,0,1,1,1
286.1,316.0,37.76520000000001,-1.4218158484379355,0,1,1,1
159.70000000000002,45.0,21.080400000000004,-2.6676632634839077,0,1,1,1
60.800000000000004,132.0,8.0256,-0.0953782681745952,0,1,1,1
311.3,214.0,41.09160000000001,-0.825334912602936,0,1,1,1
126.9,252.0,16.7508,0.2571236734631514,1,1,1,1
49.6,256.0,6.5472,-0.43599084896863566,0,1,1,1
319.0,52.0,42.108000000000004,-1.4682108024203175,0,1,1,1
262.40000000000003,51.0,34.63680000000001,-0.6010441535482782,0,1,1,1
336.40000000000003,79.0,44.40480000000001,-0.3716016644458371,0,1,1,1
190.9,94.0,25.198800000000002,0.6740686453616638,0,1,1,1
169.5,165.0,22.374000000000002,0.08503947784196413,0,1,1,1
282.5,166.0,37.29,0.36012630857609657,0,1,1,1
65.8,165.0,8.6856,1.3567321974661348,0,1,1,1
316.5,207.0,41.778,-0.7125208232845215,0,1,1,1
26.5,162.0,3.498,2.2641921238355045,0,1,1,1
273.6,211.0,36.1152,0.8226158584753408,0,1,1,0
82.7,301.0,10.916400000000001,-0.3391903797214494,0,1,1,1
54.800000000000004,276.0,7.233600000000001,1.3054738414292486,0,1,1,1
122.9,95.0,16.222800000000003,0.9404297050021214,0,1,1,1
240.60000000000002,96.0,31.759200000000003,0.48444430029732943,0,1,1,1
153.20000000000002,252.0,20.222400000000004,0.2657911598098386,0,1,1,1
341.8,109.0,45.1176,0.24643327936497345,1,1,1,1
223.9,9.0,29.554800000000004,1.772850083592871,0,1,1,1
234.20000000000002,282.0,30.914400000000004,0.6630787013653198,1,1,1,1
87.5,272.0,11.55,-0.9416030536255243,0,0,1,0
111.80000000000001,349.0,14.757600000000002,-1.4306837152969838,0,1,1,1
262.3,342.0,34.6236,0.40940153749450825,0,1,1,1
162.60000000000002,54.0,21.463200000000004,-0.31686631571728224,0,1,1,1
78.2,0.0,10.3224,0.42795523727893536,0,1,1,1
305.3,346.0,40.299600000000005,0.28911832667201226,0,1,1,1
219.3,73.0,28.9476,0.19979615675586979,0,1,1,1
31.5,183.0,4.158,-0.6050506833542875,0,1,1,1
265.90000000000003,143.0,35.098800000000004,0.6922646580548638,0,1,1,1
213.5,226.0,28.182000000000002,0.21285847764474994,1,1,1,1
13.9,282.0,1.8348000000000002,-1.3143824257764305,0,1,1,1
287.0,282.0,37.884,-1.2924180310677351,0,1,1,1
257.2,24.0,33.9504,0.5507235413653773,0,1,1,1
275.40000000000003,186.0,36.35280000000001,-0.03815564788316951,0,1,1,1
286.2,201.0,37.7784,-0.293676680709425,0,1,1,1
14.700000000000001,69.0,1.9404000000000001,0.08792925663039998,0,1,1,1
1.3,71.0,0.1716,1.9871832561324272,0,1,1,1
54.2,66.0,7.154400000000001,-1.5377410194337127,0,1,1,0
4.1000000000000005,101.0,0.5412000000000001,1.994716629872989,0,1,1,0
41.1,91.0,5.4252,-0.8924761922772714,0,1,1,1
269.7,194.0,35.6004,0.7506992417968467,0,1,1,1
123.2,5.0,16.2624,0.26901598656227554,0,1,1,1
14.0,276.0,1.848,2.448963323673745,0,1,1,1
13.600000000000001,318.0,1.7952000000000004,0.6005400656768702,0,1,1,1
185.9,140.0,24.538800000000002,-1.0113228329887172,0,1,1,1
273.8,100.0,36.141600000000004,0.6118449270506924,0,1,1,1
232.60000000000002,152.0,30.703200000000006,-0.7310014329510243,0,1,1,1
193.20000000000002,19.0,25.502400000000005,0.49906455385803794,0,1,1,1
111.0,249.0,14.652000000000001,-1.6161345036429393,0,1,1,1
298.2,287.0,39.3624,-2.002277795171391,0,1,1,1
272.7,117.0,35.9964,0.4872671926322919,0,1,1,1
119.30000000000001,157.0,15.747600000000002,-2.898103714754668,0,1,1,1
175.60000000000002,95.0,23.179200000000005,-0.09579541888919561,0,1,1,1
21.200000000000003,150.0,2.7984000000000004,-0.6235940247747396,0,1,1,1
25.3,296.0,3.3396000000000003,1.381555487040053,0,1,1,1
66.8,340.0,8.8176,-1.8501866871178707,0,1,1,1
46.5,176.0,6.138,-0.08698842098318006,0,1,1,1
201.10000000000002,298.0,26.545200000000005,0.043466836026380705,0,1,1,1
39.7,244.0,5.240400000000001,0.9355309569989919,1,1,1,1
9.700000000000001,54.0,1.2804000000000002,0.755007205957046,1,1,1,1
296.40000000000003,343.0,39.12480000000001,-0.7360883139374343,0,1,1,1
257.1,241.0,33.937200000000004,0.9529560472686546,0,1,1,1
111.0,206.0,14.652000000000001,-0.5391482418861362,0,1,1,1
95.2,16.0,12.566400000000002,0.25772699202461125,0,0,1,0
260.6,252.0,34.39920000000001,0.36541691257115333,0,1,1,0
3.5,75.0,0.462,0.21747161342974283,0,1,1,1
91.2,190.0,12.038400000000001,1.2036191714061037,0,1,1,1
32.2,18.0,4.250400000000001,-0.5526553543406325,0,1,1,1
311.40000000000003,265.0,41.104800000000004,0.49841429522084013,0,1,1,1
327.0,181.0,43.164,-0.08812532819250082,0,1,1,1
24.200000000000003,163.0,3.1944000000000004,-2.547980053456929,0,1,1,1
141.8,267.0,18.7176,0.02679709604815767,0,1,1,1
289.6,22.0,38.2272,0.13984441747604393,0,1,1,1
134.9,69.0,17.806800000000003,-1.1319059829413145,0,1,1,0
147.1,152.0,19.4172,-1.430124604377427,0,1,1,1
315.20000000000005,160.0,41.60640000000001,-1.2720575540104908,0,1,1,1
313.5,358.0,41.382000000000005,-0.24978545098524277,0,1,1,1
16.3,28.0,2.1516,-1.826925739304774,0,1,1,1
294.7,217.0,38.9004,0.6220209558683168,0,1,1,1
280.6,69.0,37.03920000000001,2.0312653120693054,0,1,1,1
297.1,124.0,39.217200000000005,0.5650065730936107,1,1,1,1
232.5,352.0,30.69,0.5045363596498555,0,1,1,0
162.3,31.0,21.423600000000004,0.40558556031372384,0,1,1,1
6.1000000000000005,174.0,0.8052000000000001,-0.06406458226290723,0,1,1,1
125.2,157.0,16.526400000000002,0.10058343878769091,0,1,1,0
49.5,292.0,6.534000000000001,0.365688628963259,0,1,1,1
147.4,47.0,19.4568,-0.1474089283659361,0,1,1,1
253.20000000000002,185.0,33.4224,-0.9136920321292956,0,1,1,1
26.3,10.0,3.4716000000000005,-0.9013730823695227,0,1,1,1
308.1,268.0,40.669200000000004,-1.7303593106703345,0,1,1,1
46.5,21.0,6.138,0.6519034010222168,0,0,1,1
170.4,309.0,22.492800000000003,-1.2741958144064196,0,1,1,1
54.400000000000006,141.0,7.180800000000001,-0.9280881083978977,0,1,1,1
123.60000000000001,64.0,16.3152,0.3853226179139611,0,1,1,1
236.4,18.0,31.204800000000002,-1.2879549660664034,0,0,1,0
307.0,166.0,40.524,0.05506513182093014,0,1,1,1
14.9,93.0,1.9668,1.9832212642225182,0,1,1,1
81.60000000000001,61.0,10.771200000000002,-1.5217580665168902,0,1,1,1
328.20000000000005,167.0,43.32240000000001,-0.29991461935599767,0,1,1,1
120.2,134.0,15.8664,0.6394143247068917,1,1,1,1
164.60000000000002,67.0,21.727200000000003,1.2666071793023348,0,1,1,1
309.6,34.0,40.867200000000004,-1.5820873813374194,0,1,1,1
158.0,342.0,20.856,0.35853842617214693,1,1,1,1
333.40000000000003,11.0,44.00880000000001,-0.26598266538053084,0,1,1,1
265.3,290.0,35.019600000000004,1.4671442539443298,0,1,1,1
234.9,57.0,31.006800000000002,-0.3305973977977918,1,1,1,1
339.1,303.0,44.7612,-0.3120464402229927,0,1,1,1
264.1,331.0,34.861200000000004,-0.2664448835399994,0,1,1,0
167.4,154.0,22.0968,0.10648927108936805,0,1,1,1
276.2,350.0,36.4584,-0.6357028408778694,0,1,1,1
